Date,District,Latitude,Longitude,Precip,Temp_2m,MaxTemp_2m,MinTemp_2m,RH_2m,Humidity_2m
2023-06-25,Nawalpur,27.7,84.13,0.06,33.02,38.67,27.81,52.42,16.66
2023-06-26,Nawalpur,27.7,84.13,0.63,31.86,36.07,28.55,54.45,16.51
2023-06-27,Nawalpur,27.7,84.13,10.46,31.03,36.47,26.41,62.85,18.04
2023-06-28,Nawalpur,27.7,84.13,4.68,29.91,34.99,25.85,66.92,17.87
2023-06-29,Nawalpur,27.7,84.13,11.22,28.91,33.25,25.6,75.42,19.29
2023-06-30,Nawalpur,27.7,84.13,33.62,27.51,29.42,25.68,85.41,20.45
2023-07-01,Nawalpur,27.7,84.13,57.12,28.11,32.23,25.11,83.31,20.49
2023-07-02,Nawalpur,27.7,84.13,14.65,29.09,33.53,25.71,79.46,20.59
2023-07-03,Nawalpur,27.7,84.13,22.76,28.89,32.47,25.95,80.76,20.84
2023-07-04,Nawalpur,27.7,84.13,21.77,27.89,31.36,25.11,84.49,20.64
2023-07-05,Nawalpur,27.7,84.13,5.63,27.19,29.15,25.53,86.76,20.43
2023-07-06,Nawalpur,27.7,84.13,1.01,29.08,32.76,25.34,77.54,20.2
2023-07-07,Nawalpur,27.7,84.13,4.17,28.7,32.33,25.69,81.03,20.61
2023-07-08,Nawalpur,27.7,84.13,2.31,29.17,32.92,25.87,80.49,21.03
2023-07-09,Nawalpur,27.7,84.13,0.73,29.73,33.26,25.87,77.87,20.97
2023-07-10,Nawalpur,27.7,84.13,7.02,29.92,34.58,26.01,78.35,21.31
2023-07-11,Nawalpur,27.7,84.13,6.29,29.34,32.81,26.54,82.49,21.87
2023-07-12,Nawalpur,27.7,84.13,7.32,29.34,33.16,26.12,81.87,21.64
2023-07-13,Nawalpur,27.7,84.13,29.74,28.18,31.36,25.87,86.94,21.61
2023-07-14,Nawalpur,27.7,84.13,47.47,26.72,28.5,25.31,88.98,20.37
2023-07-15,Nawalpur,27.7,84.13,15.29,28.74,32.14,24.92,79.18,20.24
2023-07-16,Nawalpur,27.7,84.13,7.36,29.12,31.95,26.34,82.56,21.69
2023-07-17,Nawalpur,27.7,84.13,15.46,27.73,30.74,25.49,86.78,21.07
2023-07-18,Nawalpur,27.7,84.13,23.48,26.75,29.14,25.08,85.18,19.51
2023-07-19,Nawalpur,27.7,84.13,1.1,29.36,33.23,25.53,76.28,20.26
2023-07-20,Nawalpur,27.7,84.13,2.13,29.58,33.56,26.0,81.51,22.08
2023-07-21,Nawalpur,27.7,84.13,8.63,29.38,33.39,25.62,80.73,21.32
2023-07-22,Nawalpur,27.7,84.13,7.57,28.94,32.44,25.72,82.45,21.24
2023-07-23,Nawalpur,27.7,84.13,1.9,28.7,32.18,25.9,82.99,21.14
2023-07-24,Nawalpur,27.7,84.13,8.85,27.73,31.02,25.25,84.6,20.45
2023-07-25,Nawalpur,27.7,84.13,17.1,28.03,31.46,25.12,83.81,20.61
2023-07-26,Nawalpur,27.7,84.13,6.28,27.73,30.55,24.9,84.66,20.45
2023-07-27,Nawalpur,27.7,84.13,4.83,28.35,31.51,25.22,81.07,20.29
2023-07-28,Nawalpur,27.7,84.13,16.85,29.03,32.26,25.86,82.22,21.55
2023-07-29,Nawalpur,27.7,84.13,45.86,28.29,31.34,25.84,88.5,22.26
2023-07-30,Nawalpur,27.7,84.13,36.83,28.26,31.28,25.55,85.55,21.37
2023-07-31,Nawalpur,27.7,84.13,17.9,29.05,32.13,25.45,82.86,21.82
2023-08-01,Nawalpur,27.7,84.13,6.17,29.42,32.89,26.7,81.99,21.99
2023-08-02,Nawalpur,27.7,84.13,5.43,29.18,32.09,26.5,80.0,21.23
2023-08-03,Nawalpur,27.7,84.13,6.06,28.94,32.65,26.12,83.9,21.92
2023-08-04,Nawalpur,27.7,84.13,3.12,27.86,30.61,25.53,86.37,21.18
2023-08-05,Nawalpur,27.7,84.13,8.41,26.78,29.21,25.09,89.98,20.68
2023-08-06,Nawalpur,27.7,84.13,17.18,25.74,27.78,23.99,91.09,19.74
2023-08-07,Nawalpur,27.7,84.13,55.06,26.97,30.15,24.83,92.78,21.72
2023-08-08,Nawalpur,27.7,84.13,60.75,26.95,29.76,24.57,91.39,21.31
2023-08-09,Nawalpur,27.7,84.13,27.68,27.19,29.76,25.07,90.54,21.36
2023-08-10,Nawalpur,27.7,84.13,9.87,27.3,30.68,24.87,90.75,21.46
2023-08-11,Nawalpur,27.7,84.13,14.29,27.67,30.97,24.93,89.63,21.65
2023-08-12,Nawalpur,27.7,84.13,49.0,27.25,29.93,25.51,92.78,22.01
2023-08-13,Nawalpur,27.7,84.13,10.55,26.38,28.96,24.6,93.92,21.15
2023-08-14,Nawalpur,27.7,84.13,4.09,26.96,30.33,24.32,88.15,20.38
2023-08-15,Nawalpur,27.7,84.13,3.5,26.37,28.94,23.93,89.25,20.0
2023-08-16,Nawalpur,27.7,84.13,19.65,27.45,30.96,24.88,89.68,21.43
2023-08-17,Nawalpur,27.7,84.13,36.34,28.42,31.58,24.81,84.18,21.24
2023-08-18,Nawalpur,27.7,84.13,3.51,28.71,31.76,25.66,84.27,21.64
2023-08-19,Nawalpur,27.7,84.13,0.51,28.37,31.4,26.11,88.1,22.18
2023-08-20,Nawalpur,27.7,84.13,3.84,27.16,29.41,25.15,89.08,20.91
2023-08-21,Nawalpur,27.7,84.13,17.12,27.4,31.09,24.11,81.51,19.2
2023-08-22,Nawalpur,27.7,84.13,6.5,27.04,29.75,24.31,87.65,20.42
2023-08-23,Nawalpur,27.7,84.13,26.52,27.09,29.86,24.77,86.83,20.3
2023-08-24,Nawalpur,27.7,84.13,32.56,27.0,30.02,24.94,92.36,21.6
2023-08-25,Nawalpur,27.7,84.13,23.63,26.62,29.14,24.87,92.38,21.09
2023-08-26,Nawalpur,27.7,84.13,28.73,26.59,29.05,24.5,91.83,20.96
2023-08-27,Nawalpur,27.7,84.13,15.95,27.07,30.37,24.56,92.59,21.77
2023-08-28,Nawalpur,27.7,84.13,7.69,26.75,29.91,24.17,91.07,20.92
2023-08-29,Nawalpur,27.7,84.13,6.05,26.86,30.23,23.99,89.32,20.55
2023-08-30,Nawalpur,27.7,84.13,0.51,27.07,30.56,24.32,87.46,20.33
2023-08-31,Nawalpur,27.7,84.13,0.99,27.22,30.76,23.97,87.47,20.51
2023-09-01,Nawalpur,27.7,84.13,4.71,27.1,30.0,24.87,91.83,21.48
2023-09-02,Nawalpur,27.7,84.13,5.78,27.5,30.45,25.09,90.19,21.57
2023-09-03,Nawalpur,27.7,84.13,11.04,28.41,30.73,25.72,85.69,21.65
2023-09-04,Nawalpur,27.7,84.13,2.89,28.65,31.42,26.34,82.69,21.18
2023-09-05,Nawalpur,27.7,84.13,0.58,27.55,31.37,24.55,82.34,19.55
2023-09-06,Nawalpur,27.7,84.13,0.74,28.22,32.69,24.17,77.01,19.13
2023-09-07,Nawalpur,27.7,84.13,3.68,28.49,32.95,25.71,78.84,19.72
2023-09-08,Nawalpur,27.7,84.13,12.99,26.31,27.86,25.08,89.27,19.96
2023-09-09,Nawalpur,27.7,84.13,6.43,25.75,27.25,24.29,90.27,19.49
2023-09-10,Nawalpur,27.7,84.13,4.75,27.34,30.1,24.4,86.05,20.4
2023-09-11,Nawalpur,27.7,84.13,7.35,28.05,31.11,25.54,85.49,21.18
2023-09-12,Nawalpur,27.7,84.13,7.87,27.41,30.62,24.5,89.44,21.32
2023-09-13,Nawalpur,27.7,84.13,5.06,27.58,31.43,23.74,82.32,19.64
2023-09-14,Nawalpur,27.7,84.13,4.62,27.97,31.08,24.64,84.99,20.9
2023-09-15,Nawalpur,27.7,84.13,0.34,27.38,29.99,25.34,88.41,20.95
2023-09-16,Nawalpur,27.7,84.13,0.72,27.38,30.39,24.62,86.09,20.41
2023-09-17,Nawalpur,27.7,84.13,4.74,27.95,30.43,25.89,82.09,20.16
2023-09-18,Nawalpur,27.7,84.13,0.55,27.94,31.23,24.16,79.55,19.5
2023-09-19,Nawalpur,27.7,84.13,4.52,28.06,31.97,24.96,82.44,20.17
2023-09-20,Nawalpur,27.7,84.13,13.61,27.24,30.47,24.09,84.49,19.75
2023-09-21,Nawalpur,27.7,84.13,3.66,27.12,30.23,24.11,85.65,19.87
2023-09-22,Nawalpur,27.7,84.13,13.57,25.97,28.87,23.88,88.59,19.26
2023-09-23,Nawalpur,27.7,84.13,8.17,25.75,29.05,23.82,87.67,18.83
2023-09-24,Nawalpur,27.7,84.13,15.53,26.59,30.98,23.4,84.17,18.93
2023-09-25,Nawalpur,27.7,84.13,15.21,25.38,28.32,23.31,89.45,18.84
2023-09-26,Nawalpur,27.7,84.13,0.49,26.51,30.3,22.89,85.36,19.14
2023-09-27,Nawalpur,27.7,84.13,1.43,26.84,30.56,23.77,85.42,19.55
2023-09-28,Nawalpur,27.7,84.13,1.83,26.73,30.18,23.97,87.46,19.93
2023-09-29,Nawalpur,27.7,84.13,0.63,27.31,30.61,24.58,84.29,19.89
2023-09-30,Nawalpur,27.7,84.13,3.02,26.69,29.79,24.42,88.8,20.23
2023-10-01,Nawalpur,27.7,84.13,4.12,26.9,30.27,23.79,85.12,19.57
2023-10-02,Nawalpur,27.7,84.13,10.01,26.27,28.39,24.64,88.72,19.73
2023-10-03,Nawalpur,27.7,84.13,21.99,25.79,27.23,24.8,90.73,19.63
2023-10-04,Nawalpur,27.7,84.13,26.13,25.7,28.24,23.57,88.71,19.02
2023-10-05,Nawalpur,27.7,84.13,16.18,25.7,28.95,23.18,86.5,18.54
2023-10-06,Nawalpur,27.7,84.13,17.77,24.97,28.52,21.8,90.24,18.55
2023-10-07,Nawalpur,27.7,84.13,2.45,25.12,28.88,22.21,86.65,17.9
2023-10-08,Nawalpur,27.7,84.13,2.49,25.18,28.8,21.88,81.92,16.99
2023-10-09,Nawalpur,27.7,84.13,5.4,25.8,29.65,22.45,81.7,17.55
2023-10-10,Nawalpur,27.7,84.13,3.74,25.4,29.38,21.62,85.51,17.91
2023-10-11,Nawalpur,27.7,84.13,2.01,25.53,29.72,21.93,78.81,16.62
2023-10-12,Nawalpur,27.7,84.13,0.52,24.98,29.43,20.42,71.66,14.45
2023-10-13,Nawalpur,27.7,84.13,0.18,24.02,28.55,18.96,69.55,13.25
2023-10-14,Nawalpur,27.7,84.13,0.0,24.17,28.6,19.79,70.77,13.69
2023-10-15,Nawalpur,27.7,84.13,0.07,23.78,27.73,19.09,77.36,14.72
2023-10-16,Nawalpur,27.7,84.13,5.6,24.12,27.8,20.59,84.14,16.32
2023-10-17,Nawalpur,27.7,84.13,4.99,23.7,27.56,20.6,78.39,14.7
2023-10-18,Nawalpur,27.7,84.13,0.0,22.9,27.32,19.32,77.71,13.97
2023-10-19,Nawalpur,27.7,84.13,0.0,22.57,27.04,18.5,76.91,13.53
2023-10-20,Nawalpur,27.7,84.13,0.0,22.42,27.1,18.62,73.04,12.65
2023-10-21,Nawalpur,27.7,84.13,0.0,22.05,26.78,18.35,71.69,12.1
2023-10-22,Nawalpur,27.7,84.13,0.0,22.82,27.75,18.6,69.97,12.4
2023-10-23,Nawalpur,27.7,84.13,0.0,23.54,28.03,18.92,69.68,13.01
2023-10-24,Nawalpur,27.7,84.13,0.0,23.34,27.22,19.85,74.58,13.83
2023-10-25,Nawalpur,27.7,84.13,0.0,23.74,27.68,20.96,75.77,14.37
2023-10-26,Nawalpur,27.7,84.13,0.0,23.58,27.61,20.72,74.39,13.97
2023-10-27,Nawalpur,27.7,84.13,0.0,22.59,27.18,19.14,70.41,12.32
2023-10-28,Nawalpur,27.7,84.13,0.0,22.17,26.62,17.34,69.08,11.8
2023-10-29,Nawalpur,27.7,84.13,0.0,21.51,24.92,19.0,73.23,12.06
2023-10-30,Nawalpur,27.7,84.13,0.0,22.14,26.86,18.58,69.1,11.8
2023-10-31,Nawalpur,27.7,84.13,0.0,23.07,28.13,18.39,68.1,12.22
2023-11-01,Nawalpur,27.7,84.13,0.0,23.07,27.37,20.01,73.74,13.34
2023-11-02,Nawalpur,27.7,84.13,0.0,22.53,26.78,18.76,75.5,13.27
2023-11-03,Nawalpur,27.7,84.13,0.0,22.39,27.08,18.7,71.81,12.48
2023-11-04,Nawalpur,27.7,84.13,0.06,22.15,26.31,18.64,68.07,11.68
2023-11-05,Nawalpur,27.7,84.13,0.0,21.48,25.8,17.76,67.67,11.06
2023-11-06,Nawalpur,27.7,84.13,0.0,21.08,26.3,17.16,70.83,11.21
2023-11-07,Nawalpur,27.7,84.13,0.0,21.11,25.81,17.57,67.2,10.73
2023-11-08,Nawalpur,27.7,84.13,0.0,20.34,24.92,16.46,67.79,10.32
2023-11-09,Nawalpur,27.7,84.13,0.0,20.49,25.25,16.71,68.64,10.61
2023-11-10,Nawalpur,27.7,84.13,0.0,21.3,26.17,17.33,68.8,11.12
2023-11-11,Nawalpur,27.7,84.13,0.18,20.68,24.93,17.35,73.31,11.45
2023-11-12,Nawalpur,27.7,84.13,0.0,20.87,25.37,17.67,71.0,11.21
2023-11-13,Nawalpur,27.7,84.13,0.0,21.0,26.07,16.89,68.9,10.88
2023-11-14,Nawalpur,27.7,84.13,0.0,21.8,26.59,18.45,66.67,11.15
2023-11-15,Nawalpur,27.7,84.13,0.0,21.54,26.2,18.41,69.64,11.42
2023-11-16,Nawalpur,27.7,84.13,0.0,21.6,26.89,16.98,72.07,11.78
2023-11-17,Nawalpur,27.7,84.13,0.0,22.4,28.04,18.32,66.54,11.38
2023-11-18,Nawalpur,27.7,84.13,0.0,21.43,26.41,17.07,71.03,11.56
2023-11-19,Nawalpur,27.7,84.13,0.0,21.27,26.77,17.3,74.42,11.93
2023-11-20,Nawalpur,27.7,84.13,0.0,21.55,26.72,18.17,68.36,11.2
2023-11-21,Nawalpur,27.7,84.13,0.0,20.48,25.66,16.72,70.37,10.82
2023-11-22,Nawalpur,27.7,84.13,0.0,19.35,24.36,15.96,70.21,10.02
2023-11-23,Nawalpur,27.7,84.13,0.0,19.42,24.81,15.15,66.48,9.54
2023-11-24,Nawalpur,27.7,84.13,0.0,20.08,25.03,16.2,65.14,9.77
2023-11-25,Nawalpur,27.7,84.13,0.0,20.18,25.47,16.53,66.62,9.98
2023-11-26,Nawalpur,27.7,84.13,0.0,20.22,26.04,15.53,69.81,10.46
2023-11-27,Nawalpur,27.7,84.13,0.0,19.95,24.61,16.71,72.52,10.78
2023-11-28,Nawalpur,27.7,84.13,0.0,20.85,25.83,16.69,68.27,10.72
2023-11-29,Nawalpur,27.7,84.13,0.05,20.72,26.06,16.75,70.89,11.03
2023-11-30,Nawalpur,27.7,84.13,0.13,21.14,26.39,17.51,63.87,10.19
2023-12-01,Nawalpur,27.7,84.13,0.0,21.15,26.91,17.11,63.48,9.96
2023-12-02,Nawalpur,27.7,84.13,0.0,21.47,27.45,17.47,59.38,9.65
2023-12-03,Nawalpur,27.7,84.13,0.0,21.59,28.57,17.05,56.69,9.17
2023-12-04,Nawalpur,27.7,84.13,0.15,20.45,26.87,16.11,61.15,9.36
2023-12-05,Nawalpur,27.7,84.13,0.04,21.13,27.66,16.9,62.08,9.83
2023-12-06,Nawalpur,27.7,84.13,0.69,20.44,26.13,17.12,63.19,9.68
2023-12-07,Nawalpur,27.7,84.13,0.75,19.4,24.12,16.28,68.26,9.82
2023-12-08,Nawalpur,27.7,84.13,0.02,17.93,24.46,13.23,70.28,9.08
2023-12-09,Nawalpur,27.7,84.13,0.0,17.53,23.58,13.84,64.23,8.13
2023-12-10,Nawalpur,27.7,84.13,0.0,16.39,22.79,12.33,62.63,7.35
2023-12-11,Nawalpur,27.7,84.13,0.0,16.57,22.86,12.45,58.04,6.88
2023-12-12,Nawalpur,27.7,84.13,0.0,16.64,23.05,12.44,58.68,7.02
2023-12-13,Nawalpur,27.7,84.13,0.0,16.55,22.94,12.76,59.07,7.0
2023-12-14,Nawalpur,27.7,84.13,0.0,15.71,22.08,10.92,59.41,6.65
2023-12-15,Nawalpur,27.7,84.13,0.0,15.21,22.52,9.91,56.54,6.02
2023-12-16,Nawalpur,27.7,84.13,0.0,16.02,23.54,11.73,52.8,6.03
2023-12-17,Nawalpur,27.7,84.13,0.0,15.67,22.16,11.66,54.97,6.18
2023-12-18,Nawalpur,27.7,84.13,0.0,16.47,22.97,12.11,55.06,6.53
2023-12-19,Nawalpur,27.7,84.13,0.0,16.28,22.94,12.35,57.37,6.68
2023-12-20,Nawalpur,27.7,84.13,0.0,15.74,22.46,11.46,57.31,6.42
2023-12-21,Nawalpur,27.7,84.13,0.0,17.08,22.54,14.26,53.35,6.6
2023-12-22,Nawalpur,27.7,84.13,0.0,17.38,23.55,14.23,62.16,7.82
2023-12-23,Nawalpur,27.7,84.13,0.0,18.92,26.11,13.96,65.59,8.9
2023-12-24,Nawalpur,27.7,84.13,0.0,18.6,25.32,14.77,65.93,8.8
2023-12-25,Nawalpur,27.7,84.13,0.0,17.84,24.51,13.27,66.72,8.49
2023-12-26,Nawalpur,27.7,84.13,0.0,17.83,24.39,13.21,64.99,8.3
2023-12-27,Nawalpur,27.7,84.13,0.0,17.42,24.5,12.4,66.09,8.14
2023-12-28,Nawalpur,27.7,84.13,0.0,17.57,23.7,13.98,63.06,7.94
2023-12-29,Nawalpur,27.7,84.13,0.0,17.07,23.77,13.13,60.53,7.31
2023-12-30,Nawalpur,27.7,84.13,0.0,16.49,23.85,12.43,58.64,6.82
2023-12-31,Nawalpur,27.7,84.13,0.0,16.28,23.71,11.94,54.25,6.19
2024-01-01,Nawalpur,27.7,84.13,0.0,16.12,23.11,12.29,53.05,6.05
2024-01-02,Nawalpur,27.7,84.13,0.0,16.05,22.37,12.71,53.31,6.09
2024-01-03,Nawalpur,27.7,84.13,0.0,15.88,22.74,11.75,55.48,6.26
2024-01-04,Nawalpur,27.7,84.13,0.0,15.7,22.91,11.34,57.91,6.38
2024-01-05,Nawalpur,27.7,84.13,0.0,16.45,23.71,12.19,57.43,6.74
2024-01-06,Nawalpur,27.7,84.13,0.0,16.75,23.71,11.96,61.03,7.25
2024-01-07,Nawalpur,27.7,84.13,0.0,17.02,23.2,13.94,66.57,8.14
2024-01-08,Nawalpur,27.7,84.13,0.0,16.88,23.42,12.64,61.74,7.4
2024-01-09,Nawalpur,27.7,84.13,0.0,16.6,23.61,12.38,51.3,5.91
2024-01-10,Nawalpur,27.7,84.13,0.0,15.19,22.66,10.41,55.91,6.0
2024-01-11,Nawalpur,27.7,84.13,0.0,14.59,21.5,10.46,57.99,5.96
2024-01-12,Nawalpur,27.7,84.13,0.0,14.14,21.1,10.07,51.39,5.13
2024-01-13,Nawalpur,27.7,84.13,0.0,14.92,22.1,10.53,48.35,5.13
2024-01-14,Nawalpur,27.7,84.13,0.0,15.6,22.77,11.49,48.64,5.37
2024-01-15,Nawalpur,27.7,84.13,0.0,15.15,22.76,9.96,49.91,5.26
2024-01-16,Nawalpur,27.7,84.13,0.0,15.49,22.49,10.74,48.63,5.34
2024-01-17,Nawalpur,27.7,84.13,0.0,14.99,21.39,10.43,51.1,5.46
2024-01-18,Nawalpur,27.7,84.13,0.0,13.78,20.89,9.36,54.75,5.32
2024-01-19,Nawalpur,27.7,84.13,0.0,13.29,20.55,8.97,52.94,4.99
2024-01-20,Nawalpur,27.7,84.13,0.0,13.42,21.45,8.59,53.34,4.99
2024-01-21,Nawalpur,27.7,84.13,0.0,13.47,20.82,9.7,52.06,4.96
2024-01-22,Nawalpur,27.7,84.13,0.0,12.85,20.69,7.08,52.4,4.72
2024-01-23,Nawalpur,27.7,84.13,0.0,14.26,21.75,9.62,48.1,4.85
2024-01-24,Nawalpur,27.7,84.13,0.0,14.41,21.47,10.6,47.29,4.79
2024-01-25,Nawalpur,27.7,84.13,0.0,13.65,20.8,8.92,48.2,4.61
2024-01-26,Nawalpur,27.7,84.13,0.0,13.43,20.84,8.79,49.08,4.6
2024-01-27,Nawalpur,27.7,84.13,0.0,12.98,19.57,8.28,49.57,4.6
2024-01-28,Nawalpur,27.7,84.13,0.0,13.44,21.18,7.25,50.56,4.76
2024-01-29,Nawalpur,27.7,84.13,0.0,14.89,23.17,9.35,46.79,4.82
2024-01-30,Nawalpur,27.7,84.13,0.0,15.29,22.52,10.51,45.37,4.86
2024-01-31,Nawalpur,27.7,84.13,0.0,15.84,23.53,10.2,46.15,5.12
2024-02-01,Nawalpur,27.7,84.13,0.04,16.48,24.35,10.5,47.59,5.45
2024-02-02,Nawalpur,27.7,84.13,0.0,16.32,24.28,10.7,45.43,5.12
2024-02-03,Nawalpur,27.7,84.13,0.02,14.74,24.54,7.63,46.7,4.7
2024-02-04,Nawalpur,27.7,84.13,1.61,14.75,21.64,10.59,53.13,5.58
2024-02-05,Nawalpur,27.7,84.13,0.25,15.77,23.11,10.72,61.96,6.86
2024-02-06,Nawalpur,27.7,84.13,0.0,16.71,24.5,11.31,52.26,5.98
2024-02-07,Nawalpur,27.7,84.13,0.0,15.56,24.71,10.19,42.07,4.37
2024-02-08,Nawalpur,27.7,84.13,0.0,13.52,23.09,6.38,41.23,3.79
2024-02-09,Nawalpur,27.7,84.13,0.0,14.47,23.53,6.5,38.58,3.77
2024-02-10,Nawalpur,27.7,84.13,0.0,17.14,25.61,11.59,32.53,3.86
2024-02-11,Nawalpur,27.7,84.13,0.0,18.26,26.29,13.43,32.06,4.09
2024-02-12,Nawalpur,27.7,84.13,0.68,19.31,26.91,14.24,31.66,4.35
2024-02-13,Nawalpur,27.7,84.13,0.52,19.91,25.14,15.2,33.57,4.8
2024-02-14,Nawalpur,27.7,84.13,0.88,18.13,22.55,14.88,44.2,5.78
2024-02-15,Nawalpur,27.7,84.13,0.09,18.41,26.06,13.48,48.51,6.31
2024-02-16,Nawalpur,27.7,84.13,0.0,19.04,26.98,14.1,42.77,5.71
2024-02-17,Nawalpur,27.7,84.13,0.0,18.38,26.14,14.15,39.95,5.14
2024-02-18,Nawalpur,27.7,84.13,0.0,18.65,26.59,12.75,35.69,4.63
2024-02-19,Nawalpur,27.7,84.13,0.0,20.34,28.35,13.73,34.29,4.95
2024-02-20,Nawalpur,27.7,84.13,0.34,21.68,29.7,15.7,37.57,6.02
2024-02-21,Nawalpur,27.7,84.13,0.62,20.3,26.4,15.36,49.55,7.49
2024-02-22,Nawalpur,27.7,84.13,0.03,20.41,27.95,14.21,40.18,5.79
2024-02-23,Nawalpur,27.7,84.13,0.0,18.46,27.05,12.63,28.13,3.48
2024-02-24,Nawalpur,27.7,84.13,0.0,18.24,25.85,12.51,24.08,3.01
2024-02-25,Nawalpur,27.7,84.13,0.0,18.58,27.28,11.97,25.72,3.25
2024-02-26,Nawalpur,27.7,84.13,0.0,20.0,28.51,14.37,25.9,3.59
2024-02-27,Nawalpur,27.7,84.13,0.0,21.82,30.78,15.59,28.39,4.39
2024-02-28,Nawalpur,27.7,84.13,0.0,19.87,28.77,12.4,44.14,6.14
2024-02-29,Nawalpur,27.7,84.13,0.0,20.55,28.7,14.71,39.1,5.78
2024-03-01,Nawalpur,27.7,84.13,0.0,21.58,29.99,14.63,33.8,5.23
2024-03-02,Nawalpur,27.7,84.13,1.12,22.04,30.38,16.16,37.93,6.18
2024-03-03,Nawalpur,27.7,84.13,9.3,19.83,26.13,15.95,61.99,8.99
2024-03-04,Nawalpur,27.7,84.13,1.24,20.97,28.73,15.25,52.71,7.91
2024-03-05,Nawalpur,27.7,84.13,0.0,20.32,29.54,14.23,36.24,5.09
2024-03-06,Nawalpur,27.7,84.13,0.0,19.56,28.97,11.59,33.42,4.35
2024-03-07,Nawalpur,27.7,84.13,0.0,20.46,29.89,13.99,33.14,4.71
2024-03-08,Nawalpur,27.7,84.13,0.0,21.15,30.15,14.89,33.08,4.9
2024-03-09,Nawalpur,27.7,84.13,0.0,20.33,29.83,12.69,34.32,4.87
2024-03-10,Nawalpur,27.7,84.13,0.0,20.59,29.08,11.8,32.26,4.69
2024-03-11,Nawalpur,27.7,84.13,0.0,22.81,31.45,16.88,30.15,5.0
2024-03-12,Nawalpur,27.7,84.13,0.0,24.24,32.99,18.04,29.45,5.28
2024-03-13,Nawalpur,27.7,84.13,0.0,23.72,32.96,17.02,31.41,5.4
2024-03-14,Nawalpur,27.7,84.13,0.0,24.1,32.88,17.77,28.4,5.02
2024-03-15,Nawalpur,27.7,84.13,0.0,24.65,33.15,18.82,27.82,5.16
2024-03-16,Nawalpur,27.7,84.13,0.0,23.57,32.25,17.04,26.46,4.44
2024-03-17,Nawalpur,27.7,84.13,0.0,23.78,32.53,17.98,21.43,3.68
2024-03-18,Nawalpur,27.7,84.13,0.0,24.26,33.07,18.04,22.22,3.94
2024-03-19,Nawalpur,27.7,84.13,0.54,24.63,33.67,16.84,25.07,4.58
2024-03-20,Nawalpur,27.7,84.13,28.62,20.05,26.25,16.14,61.66,9.07
2024-03-21,Nawalpur,27.7,84.13,2.51,20.03,26.35,15.2,68.48,9.92
2024-03-22,Nawalpur,27.7,84.13,0.0,22.18,28.38,15.99,56.32,9.32
2024-03-23,Nawalpur,27.7,84.13,0.0,23.78,31.73,16.79,44.79,7.85
2024-03-24,Nawalpur,27.7,84.13,0.0,24.63,32.7,16.97,35.48,6.59
2024-03-25,Nawalpur,27.7,84.13,0.0,23.99,29.92,18.52,41.03,7.67
2024-03-26,Nawalpur,27.7,84.13,0.0,25.11,32.27,18.76,40.55,7.91
2024-03-27,Nawalpur,27.7,84.13,0.0,25.78,32.52,18.98,37.59,7.56
2024-03-28,Nawalpur,27.7,84.13,0.0,26.38,33.74,18.91,37.53,7.89
2024-03-29,Nawalpur,27.7,84.13,0.0,27.24,33.55,21.22,41.06,9.31
2024-03-30,Nawalpur,27.7,84.13,0.0,27.88,35.71,20.63,39.99,9.05
2024-03-31,Nawalpur,27.7,84.13,0.0,29.12,37.69,23.22,32.46,7.78
2024-04-01,Nawalpur,27.7,84.13,0.0,27.61,35.9,21.51,27.9,6.1
2024-04-02,Nawalpur,27.7,84.13,0.0,26.92,35.69,20.54,27.55,5.87
2024-04-03,Nawalpur,27.7,84.13,0.0,28.29,37.43,21.52,24.21,5.46
2024-04-04,Nawalpur,27.7,84.13,0.0,30.05,38.67,23.2,24.17,6.15
2024-04-05,Nawalpur,27.7,84.13,0.0,29.87,37.67,23.31,25.6,6.35
2024-04-06,Nawalpur,27.7,84.13,0.0,28.79,36.81,22.96,27.14,6.45
2024-04-07,Nawalpur,27.7,84.13,0.0,29.55,38.35,22.08,21.82,5.19
2024-04-08,Nawalpur,27.7,84.13,0.0,28.38,37.29,21.43,18.45,4.02
2024-04-09,Nawalpur,27.7,84.13,0.0,28.14,37.09,20.9,18.1,3.95
2024-04-10,Nawalpur,27.7,84.13,0.03,28.35,37.12,20.96,18.5,4.15
2024-04-11,Nawalpur,27.7,84.13,0.36,28.43,37.08,20.32,20.43,4.6
2024-04-12,Nawalpur,27.7,84.13,0.29,27.89,35.7,19.9,22.87,5.13
2024-04-13,Nawalpur,27.7,84.13,0.01,28.4,35.98,20.88,24.89,5.84
2024-04-14,Nawalpur,27.7,84.13,0.21,29.98,37.57,23.71,25.11,6.37
2024-04-15,Nawalpur,27.7,84.13,0.01,31.08,39.07,23.87,23.96,6.59
2024-04-16,Nawalpur,27.7,84.13,0.01,31.29,39.16,24.63,27.91,7.87
2024-04-17,Nawalpur,27.7,84.13,0.0,30.66,38.97,24.65,26.81,7.22
2024-04-18,Nawalpur,27.7,84.13,0.0,30.84,39.68,22.08,20.51,5.48
2024-04-19,Nawalpur,27.7,84.13,0.0,31.81,40.81,23.57,20.81,5.93
2024-04-20,Nawalpur,27.7,84.13,0.0,32.76,41.82,24.04,17.41,5.02
2024-04-21,Nawalpur,27.7,84.13,0.0,32.1,40.1,24.53,15.49,4.63
2024-04-22,Nawalpur,27.7,84.13,0.0,32.03,42.13,24.66,18.72,5.22
